date,img_name,target,video_id
20180806,1_20180806_frames000736,1,1
20180806,1_20180806_frames000737,1,1
20180806,1_20180806_frames000738,1,1
20180806,1_20180806_frames000739,1,1
20180806,1_20180806_frames000740,0,1
20180806,1_20180806_frames000741,0,1
20180806,1_20180806_frames000742,0,1
20180806,1_20180806_frames000743,0,1
20180806,1_20180806_frames000744,0,1
20180806,1_20180806_frames000745,0,1
20180806,1_20180806_frames000746,0,1
20180806,1_20180806_frames000747,0,1
20180806,1_20180806_frames000748,0,1
20180806,1_20180806_frames000749,0,1
20180806,1_20180806_frames000750,0,1
20180806,1_20180806_frames000751,0,1
20180806,1_20180806_frames000752,0,1
20180806,1_20180806_frames000753,0,1
20180806,1_20180806_frames000754,0,1
20180806,1_20180806_frames000755,0,1
20180806,1_20180806_frames000756,0,1
20180806,1_20180806_frames000757,0,1
20180806,1_20180806_frames000758,0,1
20180806,1_20180806_frames000759,0,1
20180806,1_20180806_frames000760,0,1
20180806,1_20180806_frames000761,0,1
20180806,1_20180806_frames000762,0,1
20180806,1_20180806_frames000763,0,1
20180806,1_20180806_frames000764,0,1
20180806,1_20180806_frames000765,0,1
20180806,1_20180806_frames000766,0,1
20180806,1_20180806_frames000767,0,1
20180806,1_20180806_frames000768,0,1
20180806,1_20180806_frames000769,0,1
20180806,1_20180806_frames000770,0,1
20180806,1_20180806_frames000771,0,1
20180806,1_20180806_frames000772,0,1
20180806,1_20180806_frames000773,0,1
20180806,1_20180806_frames000774,0,1
20180806,1_20180806_frames000775,0,1
20180806,1_20180806_frames000776,0,1
20180806,1_20180806_frames000777,0,1
20180806,1_20180806_frames000778,0,1
20180806,1_20180806_frames000779,0,1
20180806,1_20180806_frames000780,0,1
20180806,1_20180806_frames000781,0,1
20180806,1_20180806_frames000782,0,1
20180806,1_20180806_frames000783,0,1
20180806,1_20180806_frames000784,0,1
20180806,1_20180806_frames000785,0,1
20180806,1_20180806_frames000786,0,1
20180806,1_20180806_frames000787,0,1
20180806,1_20180806_frames000788,0,1
20180806,1_20180806_frames000789,0,1
20180806,1_20180806_frames000790,0,1
20180806,1_20180806_frames000791,0,1
20180806,1_20180806_frames000792,0,1
20180806,1_20180806_frames000793,0,1
20180806,1_20180806_frames000794,0,1
20180806,1_20180806_frames000795,0,1
20180806,1_20180806_frames000796,0,1
20180806,1_20180806_frames000797,0,1
20180806,1_20180806_frames000798,0,1
20180806,1_20180806_frames000799,0,1
20180806,1_20180806_frames000800,0,1
20180806,1_20180806_frames000801,0,1
20180806,1_20180806_frames000802,0,1
20180806,1_20180806_frames000803,0,1
20180806,1_20180806_frames000804,0,1
20180806,1_20180806_frames000805,0,1
20180806,1_20180806_frames000806,0,1
20180806,1_20180806_frames000807,0,1
20180806,1_20180806_frames000808,0,1
20180806,1_20180806_frames000809,0,1
20180806,1_20180806_frames000810,0,1
20180806,1_20180806_frames000811,0,1
20180806,1_20180806_frames000812,0,1
20180806,1_20180806_frames000813,0,1
20180806,1_20180806_frames000814,0,1
20180806,1_20180806_frames000815,0,1
20180806,1_20180806_frames000816,0,1
20180806,1_20180806_frames000817,0,1
20180806,1_20180806_frames000818,0,1
20180806,1_20180806_frames000819,0,1
20180806,1_20180806_frames000820,0,1
20180806,1_20180806_frames000821,0,1
20180806,1_20180806_frames000822,0,1
20180806,1_20180806_frames000823,0,1
20180806,1_20180806_frames000824,0,1
20180806,1_20180806_frames000825,0,1
20180806,1_20180806_frames000826,0,1
20180806,1_20180806_frames000827,0,1
20180806,1_20180806_frames000828,0,1
20180806,1_20180806_frames000829,0,1
20180806,1_20180806_frames000830,0,1
20180806,1_20180806_frames000831,0,1
20180806,1_20180806_frames000832,0,1
20180806,1_20180806_frames000833,0,1
20180806,1_20180806_frames000834,0,1
20180806,1_20180806_frames000835,0,1
20180806,1_20180806_frames000836,0,1
20180806,1_20180806_frames000837,0,1
20180806,1_20180806_frames000838,0,1
20180806,1_20180806_frames000839,0,1
20180806,1_20180806_frames000840,0,1
20180806,1_20180806_frames000841,0,1
20180806,1_20180806_frames000842,0,1
20180806,1_20180806_frames000843,0,1
20180806,1_20180806_frames000844,0,1
20180806,1_20180806_frames000845,0,1
20180806,1_20180806_frames000846,0,1
20180806,1_20180806_frames000847,0,1
20180806,1_20180806_frames000848,0,1
20180806,1_20180806_frames000849,0,1
20180806,1_20180806_frames000850,0,1
20180806,1_20180806_frames000851,0,1
20180806,1_20180806_frames000852,0,1
20180806,1_20180806_frames000853,0,1
20180806,1_20180806_frames000854,0,1
20180806,1_20180806_frames000855,0,1
20180806,1_20180806_frames000856,0,1
20180806,1_20180806_frames000857,0,1
20180806,1_20180806_frames000858,0,1
20180806,1_20180806_frames000859,0,1
20180806,1_20180806_frames000860,0,1
20180806,1_20180806_frames000861,0,1
20180806,1_20180806_frames000862,0,1
20180806,1_20180806_frames000863,0,1
20180806,1_20180806_frames000864,0,1
20180806,1_20180806_frames000866,1,1
20180806,1_20180806_frames000867,1,1
20180806,1_20180806_frames000868,1,1
20180806,1_20180806_frames000869,1,1
20180806,1_20180806_frames000870,1,1
20180806,1_20180806_frames000871,1,1
20180806,1_20180806_frames000872,1,1
20180806,1_20180806_frames000873,1,1
20180806,1_20180806_frames000874,1,1
20180806,1_20180806_frames000875,1,1
20180806,1_20180806_frames000876,1,1
20180806,1_20180806_frames000877,1,1
20180806,1_20180806_frames000878,1,1
20180806,1_20180806_frames000879,1,1
20180806,1_20180806_frames000880,1,1
20180806,1_20180806_frames000881,1,1
20180806,1_20180806_frames000882,1,1
20180806,1_20180806_frames000883,1,1
20180806,1_20180806_frames000884,1,1
20180806,1_20180806_frames000885,1,1
20180806,1_20180806_frames000886,1,1
20180806,1_20180806_frames000887,1,1
20180806,1_20180806_frames000888,1,1
20180806,1_20180806_frames000889,1,1
20180806,1_20180806_frames000890,1,1
20180806,1_20180806_frames000891,1,1
20180806,1_20180806_frames000892,1,1
20180806,1_20180806_frames000893,1,1
20180806,1_20180806_frames000894,1,1
20180806,1_20180806_frames000895,0,1
20180806,1_20180806_frames000896,0,1
20180806,1_20180806_frames000897,0,1
20180806,1_20180806_frames000898,0,1
20180806,1_20180806_frames000899,0,1
20180806,1_20180806_frames000900,0,1
20180806,1_20180806_frames000901,0,1
20180806,1_20180806_frames000902,0,1
20180806,1_20180806_frames000903,0,1
20180806,1_20180806_frames000904,0,1
20180806,1_20180806_frames000905,0,1
20180806,1_20180806_frames000906,0,1
20180806,1_20180806_frames000907,0,1
20180806,1_20180806_frames000908,0,1
20180806,1_20180806_frames000909,0,1
20180806,1_20180806_frames000911,1,1
20180806,1_20180806_frames000912,1,1
20180806,1_20180806_frames000913,1,1
20180806,1_20180806_frames000914,1,1
20180806,1_20180806_frames000915,1,1
20180806,1_20180806_frames000916,1,1
20180806,1_20180806_frames000917,1,1
20180806,1_20180806_frames000918,1,1
20180806,1_20180806_frames000919,1,1
20180806,1_20180806_frames000920,1,1
20180806,1_20180806_frames000921,1,1
20180806,1_20180806_frames000922,1,1
20180806,1_20180806_frames000923,1,1
20180806,1_20180806_frames000924,1,1
20180806,1_20180806_frames000925,1,1
20180806,1_20180806_frames000926,1,1
20180806,1_20180806_frames000927,1,1
20180806,1_20180806_frames000928,1,1
20180806,1_20180806_frames000929,1,1
20180806,1_20180806_frames000930,1,1
20180806,1_20180806_frames000931,1,1
20180806,1_20180806_frames000932,1,1
20180806,1_20180806_frames000933,1,1
20180806,1_20180806_frames000934,1,1
20180806,1_20180806_frames000935,1,1
20180806,1_20180806_frames000936,1,1
20180806,1_20180806_frames000937,1,1
20180806,1_20180806_frames000938,1,1
20180806,1_20180806_frames000939,1,1
20180806,1_20180806_frames000940,0,1
20180806,1_20180806_frames000941,0,1
20180806,1_20180806_frames000942,0,1
20180806,1_20180806_frames000943,0,1
20180806,1_20180806_frames000944,0,1
20180806,1_20180806_frames000945,0,1
20180806,1_20180806_frames000946,0,1
20180806,1_20180806_frames000947,0,1
20180806,1_20180806_frames000948,0,1
20180806,1_20180806_frames000949,0,1
20180806,1_20180806_frames000950,0,1
20180806,1_20180806_frames000951,0,1
20180806,1_20180806_frames000952,0,1
20180806,1_20180806_frames000953,0,1
20180806,1_20180806_frames000954,0,1
20180806,1_20180806_frames000955,0,1
20180806,1_20180806_frames000956,0,1
20180806,1_20180806_frames000957,0,1
20180806,1_20180806_frames000958,0,1
20180806,1_20180806_frames000959,0,1
20180806,1_20180806_frames000960,0,1
20180806,1_20180806_frames000961,0,1
20180806,1_20180806_frames000962,0,1
20180806,1_20180806_frames000963,0,1
20180806,1_20180806_frames000964,0,1
20180806,1_20180806_frames000965,0,1
20180806,1_20180806_frames000966,0,1
20180806,1_20180806_frames000967,0,1
20180806,1_20180806_frames000968,0,1
20180806,1_20180806_frames000969,0,1
20180806,1_20180806_frames000970,0,1
20180806,1_20180806_frames000971,0,1
20180806,1_20180806_frames000972,0,1
20180806,1_20180806_frames000973,0,1
20180806,1_20180806_frames000974,0,1
20180806,1_20180806_frames000975,0,1
20180806,1_20180806_frames000976,0,1
20180806,1_20180806_frames000977,0,1
20180806,1_20180806_frames000978,0,1
20180806,1_20180806_frames000979,0,1
20180806,1_20180806_frames000980,0,1
20180806,1_20180806_frames000981,0,1
20180806,1_20180806_frames000982,0,1
20180806,1_20180806_frames000983,0,1
20180806,1_20180806_frames000984,0,1
20180806,1_20180806_frames000985,0,1
20180806,1_20180806_frames000986,0,1
20180806,1_20180806_frames000987,0,1
20180806,1_20180806_frames000988,0,1
20180806,1_20180806_frames000989,0,1
20180806,1_20180806_frames000990,0,1
20180806,1_20180806_frames000991,0,1
20180806,1_20180806_frames000992,0,1
20180806,1_20180806_frames000993,0,1
20180806,1_20180806_frames000994,0,1
20180806,1_20180806_frames000995,0,1
20180806,1_20180806_frames000996,0,1
20180806,1_20180806_frames000997,0,1
20180806,1_20180806_frames000998,0,1
20180806,1_20180806_frames000999,0,1
20180806,1_20180806_frames001000,0,1
20180806,1_20180806_frames001001,0,1
20180806,1_20180806_frames001002,0,1
20180806,1_20180806_frames001003,0,1
20180806,1_20180806_frames001004,0,1
20180806,1_20180806_frames001005,0,1
20180806,1_20180806_frames001006,0,1
20180806,1_20180806_frames001007,0,1
20180806,1_20180806_frames001008,0,1
20180806,1_20180806_frames001009,0,1
20180806,1_20180806_frames001010,0,1
20180806,1_20180806_frames001011,0,1
20180806,1_20180806_frames001012,0,1
20180806,1_20180806_frames001013,0,1
20180806,1_20180806_frames001014,0,1
20180806,1_20180806_frames001015,0,1
20180806,1_20180806_frames001016,0,1
20180806,1_20180806_frames001017,0,1
20180806,1_20180806_frames001018,0,1
20180806,1_20180806_frames001019,0,1
20180806,1_20180806_frames001020,0,1
20180806,1_20180806_frames001021,0,1
20180806,1_20180806_frames001022,0,1
20180806,1_20180806_frames001023,0,1
20180806,1_20180806_frames001024,0,1
20180806,1_20180806_frames001025,0,1
20180806,1_20180806_frames001026,0,1
20180806,1_20180806_frames001027,0,1
20180806,1_20180806_frames001028,0,1
20180806,1_20180806_frames001029,0,1
20180806,1_20180806_frames001030,0,1
20180806,1_20180806_frames001031,0,1
20180806,1_20180806_frames001032,0,1
20180806,1_20180806_frames001033,0,1
20180806,1_20180806_frames001034,0,1
20180806,1_20180806_frames001035,0,1
20180806,1_20180806_frames001036,0,1
20180806,1_20180806_frames001037,0,1
20180806,1_20180806_frames001038,0,1
20180806,1_20180806_frames001039,0,1
20180806,1_20180806_frames001041,1,1
20180806,1_20180806_frames001042,1,1
20180806,1_20180806_frames001043,1,1
20180806,1_20180806_frames001044,1,1
20180806,1_20180806_frames001045,1,1
20180806,1_20180806_frames001046,1,1
20180806,1_20180806_frames001047,1,1
20180806,1_20180806_frames001048,1,1
20180806,1_20180806_frames001049,1,1
20180806,1_20180806_frames001050,1,1
20180806,1_20180806_frames001051,1,1
20180806,1_20180806_frames001052,1,1
20180806,1_20180806_frames001053,1,1
20180806,1_20180806_frames001054,1,1
20180806,1_20180806_frames001055,1,1
20180806,1_20180806_frames001056,1,1
20180806,1_20180806_frames001057,1,1
20180806,1_20180806_frames001058,1,1
20180806,1_20180806_frames001059,1,1
20180806,1_20180806_frames001060,1,1
20180806,1_20180806_frames001061,1,1
20180806,1_20180806_frames001062,1,1
20180806,1_20180806_frames001063,1,1
20180806,1_20180806_frames001064,1,1
20180806,1_20180806_frames001065,1,1
20180806,1_20180806_frames001066,1,1
20180806,1_20180806_frames001067,1,1
20180806,1_20180806_frames001068,1,1
20180806,1_20180806_frames001069,1,1
20180806,1_20180806_frames001070,0,1
20180806,1_20180806_frames001071,0,1
20180806,1_20180806_frames001072,0,1
20180806,1_20180806_frames001073,0,1
20180806,1_20180806_frames001074,0,1
20180806,1_20180806_frames001075,0,1
20180806,1_20180806_frames001076,0,1
20180806,1_20180806_frames001077,0,1
20180806,1_20180806_frames001078,0,1
20180806,1_20180806_frames001079,0,1
20180806,1_20180806_frames001080,0,1
20180806,1_20180806_frames001081,0,1
20180806,1_20180806_frames001082,0,1
20180806,1_20180806_frames001083,0,1
20180806,1_20180806_frames001084,0,1
20180806,1_20180806_frames001085,0,1
20180806,1_20180806_frames001086,0,1
20180806,1_20180806_frames001087,0,1
20180806,1_20180806_frames001088,0,1
20180806,1_20180806_frames001089,0,1
20180806,1_20180806_frames001090,0,1
20180806,1_20180806_frames001091,0,1
20180806,1_20180806_frames001092,0,1
20180806,1_20180806_frames001093,0,1
20180806,1_20180806_frames001094,0,1
20180806,1_20180806_frames001095,0,1
20180806,1_20180806_frames001096,0,1
20180806,1_20180806_frames001097,0,1
20180806,1_20180806_frames001098,0,1
20180806,1_20180806_frames001099,0,1
20180806,1_20180806_frames001101,1,1
20180806,1_20180806_frames001102,1,1
20180806,1_20180806_frames001103,1,1
20180806,1_20180806_frames001104,1,1
20180806,1_20180806_frames001105,1,1
20180806,1_20180806_frames001106,1,1
20180806,1_20180806_frames001107,1,1
20180806,1_20180806_frames001108,1,1
20180806,1_20180806_frames001109,1,1
20180806,1_20180806_frames001110,1,1
20180806,1_20180806_frames001111,1,1
20180806,1_20180806_frames001112,1,1
20180806,1_20180806_frames001113,1,1
20180806,1_20180806_frames001114,1,1
20180806,1_20180806_frames001115,1,1
20180806,1_20180806_frames001116,1,1
20180806,1_20180806_frames001117,1,1
20180806,1_20180806_frames001118,1,1
20180806,1_20180806_frames001119,1,1
20180806,1_20180806_frames001120,1,1
20180806,1_20180806_frames001121,1,1
20180806,1_20180806_frames001122,1,1
20180806,1_20180806_frames001123,1,1
20180806,1_20180806_frames001124,1,1
20180806,1_20180806_frames001125,1,1
20180806,1_20180806_frames001126,1,1
20180806,1_20180806_frames001127,1,1
20180806,1_20180806_frames001128,1,1
20180806,1_20180806_frames001129,1,1
20180806,1_20180806_frames001131,1,1
20180806,1_20180806_frames001132,1,1
20180806,1_20180806_frames001133,1,1
20180806,1_20180806_frames001134,1,1
20180806,1_20180806_frames001135,1,1
20180806,1_20180806_frames001136,1,1
20180806,1_20180806_frames001137,1,1
20180806,1_20180806_frames001138,1,1
20180806,1_20180806_frames001139,1,1
20180806,1_20180806_frames001140,1,1
20180806,1_20180806_frames001141,1,1
20180806,1_20180806_frames001142,1,1
20180806,1_20180806_frames001143,1,1
20180806,1_20180806_frames001144,1,1
20180806,1_20180806_frames001145,1,1
20180806,1_20180806_frames001146,1,1
20180806,1_20180806_frames001147,1,1
20180806,1_20180806_frames001148,1,1
20180806,1_20180806_frames001149,1,1
20180806,1_20180806_frames001150,1,1
20180806,1_20180806_frames001151,1,1
20180806,1_20180806_frames001152,1,1
20180806,1_20180806_frames001153,1,1
20180806,1_20180806_frames001154,1,1
20180806,1_20180806_frames001155,1,1
20180806,1_20180806_frames001156,1,1
20180806,1_20180806_frames001157,1,1
20180806,1_20180806_frames001158,1,1
20180806,1_20180806_frames001159,1,1
20180806,1_20180806_frames001160,0,1
20180806,1_20180806_frames001161,0,1
20180806,1_20180806_frames001162,0,1
20180806,1_20180806_frames001163,0,1
20180806,1_20180806_frames001164,0,1
20180806,1_20180806_frames001165,0,1
20180806,1_20180806_frames001166,0,1
20180806,1_20180806_frames001167,0,1
20180806,1_20180806_frames001168,0,1
20180806,1_20180806_frames001169,0,1
20180806,1_20180806_frames001170,0,1
20180806,1_20180806_frames001171,0,1
20180806,1_20180806_frames001172,0,1
20180806,1_20180806_frames001173,0,1
20180806,1_20180806_frames001174,0,1
20180806,1_20180806_frames001175,0,1
20180806,1_20180806_frames001176,0,1
20180806,1_20180806_frames001177,0,1
20180806,1_20180806_frames001178,0,1
20180806,1_20180806_frames001179,0,1
20180806,1_20180806_frames001180,0,1
20180806,1_20180806_frames001181,0,1
20180806,1_20180806_frames001182,0,1
20180806,1_20180806_frames001183,0,1
20180806,1_20180806_frames001184,0,1
20180806,1_20180806_frames001185,0,1
20180806,1_20180806_frames001186,0,1
20180806,1_20180806_frames001187,0,1
20180806,1_20180806_frames001188,0,1
20180806,1_20180806_frames001189,0,1
20180806,1_20180806_frames001190,0,1
20180806,1_20180806_frames001191,0,1
20180806,1_20180806_frames001192,0,1
20180806,1_20180806_frames001193,0,1
20180806,1_20180806_frames001194,0,1
20180806,1_20180806_frames001195,0,1
20180806,1_20180806_frames001196,0,1
20180806,1_20180806_frames001197,0,1
20180806,1_20180806_frames001198,0,1
20180806,1_20180806_frames001199,0,1
20180806,1_20180806_frames001200,0,1
20180806,1_20180806_frames001201,0,1
20180806,1_20180806_frames001202,0,1
20180806,1_20180806_frames001203,0,1
20180806,1_20180806_frames001204,0,1
20180806,1_20180806_frames001205,0,1
20180806,1_20180806_frames001206,0,1
20180806,1_20180806_frames001207,0,1
20180806,1_20180806_frames001208,0,1
20180806,1_20180806_frames001209,0,1
20180806,1_20180806_frames001211,1,1
20180806,1_20180806_frames001212,1,1
20180806,1_20180806_frames001213,1,1
20180806,1_20180806_frames001214,1,1
20180806,1_20180806_frames001215,1,1
20180806,1_20180806_frames001216,1,1
20180806,1_20180806_frames001217,1,1
20180806,1_20180806_frames001218,1,1
20180806,1_20180806_frames001219,1,1
20180806,1_20180806_frames001220,1,1
20180806,1_20180806_frames001221,1,1
20180806,1_20180806_frames001222,1,1
20180806,1_20180806_frames001223,1,1
20180806,1_20180806_frames001224,1,1
20180806,1_20180806_frames001225,1,1
20180806,1_20180806_frames001226,1,1
20180806,1_20180806_frames001227,1,1
20180806,1_20180806_frames001228,1,1
20180806,1_20180806_frames001229,1,1
20180806,1_20180806_frames001230,1,1
20180806,1_20180806_frames001231,1,1
20180806,1_20180806_frames001232,1,1
20180806,1_20180806_frames001233,1,1
20180806,1_20180806_frames001234,1,1
20180806,1_20180806_frames001235,1,1
20180806,1_20180806_frames001236,1,1
20180806,1_20180806_frames001237,1,1
20180806,1_20180806_frames001238,1,1
20180806,1_20180806_frames001239,1,1
20180806,1_20180806_frames001240,0,1
20180806,1_20180806_frames001241,0,1
20180806,1_20180806_frames001242,0,1
20180806,1_20180806_frames001243,0,1
20180806,1_20180806_frames001244,0,1
20180806,1_20180806_frames001245,0,1
20180806,1_20180806_frames001246,0,1
20180806,1_20180806_frames001247,0,1
20180806,1_20180806_frames001248,0,1
20180806,1_20180806_frames001249,0,1
20180806,1_20180806_frames001250,0,1
20180806,1_20180806_frames001251,0,1
20180806,1_20180806_frames001252,0,1
20180806,1_20180806_frames001253,0,1
20180806,1_20180806_frames001254,0,1
20180806,1_20180806_frames001255,0,1
20180806,1_20180806_frames001256,0,1
20180806,1_20180806_frames001257,0,1
20180806,1_20180806_frames001258,0,1
20180806,1_20180806_frames001259,0,1
20180806,1_20180806_frames001260,0,1
20180806,1_20180806_frames001261,0,1
20180806,1_20180806_frames001262,0,1
20180806,1_20180806_frames001263,0,1
20180806,1_20180806_frames001264,0,1
20180806,1_20180806_frames001265,0,1
20180806,1_20180806_frames001266,0,1
20180806,1_20180806_frames001267,0,1
20180806,1_20180806_frames001268,0,1
20180806,1_20180806_frames001269,0,1
20180806,1_20180806_frames001270,0,1
20180806,1_20180806_frames001271,0,1
20180806,1_20180806_frames001272,0,1
20180806,1_20180806_frames001273,0,1
20180806,1_20180806_frames001274,0,1
20180806,1_20180806_frames001275,0,1
20180806,1_20180806_frames001276,0,1
20180806,1_20180806_frames001277,0,1
20180806,1_20180806_frames001278,0,1
20180806,1_20180806_frames001279,0,1
20180806,1_20180806_frames001280,0,1
20180806,1_20180806_frames001281,0,1
20180806,1_20180806_frames001282,0,1
20180806,1_20180806_frames001283,0,1
20180806,1_20180806_frames001284,0,1
20180806,1_20180806_frames001285,0,1
20180806,1_20180806_frames001286,0,1
20180806,1_20180806_frames001287,0,1
20180806,1_20180806_frames001288,0,1
20180806,1_20180806_frames001289,0,1
20180806,1_20180806_frames001290,0,1
20180806,1_20180806_frames001291,0,1
20180806,1_20180806_frames001292,0,1
20180806,1_20180806_frames001293,0,1
20180806,1_20180806_frames001294,0,1
20180806,1_20180806_frames001295,0,1
20180806,1_20180806_frames001296,0,1
20180806,1_20180806_frames001297,0,1
20180806,1_20180806_frames001298,0,1
20180806,1_20180806_frames001299,0,1
20180806,1_20180806_frames001300,0,1
20180806,1_20180806_frames001301,0,1
20180806,1_20180806_frames001302,0,1
20180806,1_20180806_frames001303,0,1
20180806,1_20180806_frames001304,0,1
20180806,1_20180806_frames001305,0,1
20180806,1_20180806_frames001306,0,1
20180806,1_20180806_frames001307,0,1
20180806,1_20180806_frames001308,0,1
20180806,1_20180806_frames001309,0,1
20180806,1_20180806_frames001310,0,1
20180806,1_20180806_frames001311,0,1
20180806,1_20180806_frames001312,0,1
20180806,1_20180806_frames001313,0,1
20180806,1_20180806_frames001314,0,1
20180806,1_20180806_frames001315,0,1
20180806,1_20180806_frames001316,0,1
20180806,1_20180806_frames001317,0,1
20180806,1_20180806_frames001318,0,1
20180806,1_20180806_frames001319,0,1
20180806,1_20180806_frames001320,0,1
20180806,1_20180806_frames001321,0,1
20180806,1_20180806_frames001322,0,1
20180806,1_20180806_frames001323,0,1
20180806,1_20180806_frames001324,0,1
20180806,1_20180806_frames001325,0,1
20180806,1_20180806_frames001326,0,1
20180806,1_20180806_frames001327,0,1
20180806,1_20180806_frames001328,0,1
20180806,1_20180806_frames001329,0,1
20180806,1_20180806_frames001330,0,1
20180806,1_20180806_frames001331,0,1
20180806,1_20180806_frames001332,0,1
20180806,1_20180806_frames001333,0,1
20180806,1_20180806_frames001334,0,1
20180806,1_20180806_frames001335,0,1
20180806,1_20180806_frames001336,0,1
20180806,1_20180806_frames001337,0,1
20180806,1_20180806_frames001338,0,1
20180806,1_20180806_frames001339,0,1
20180806,1_20180806_frames001340,0,1
20180806,1_20180806_frames001341,0,1
20180806,1_20180806_frames001342,0,1
20180806,1_20180806_frames001343,0,1
20180806,1_20180806_frames001344,0,1
20180806,1_20180806_frames001345,0,1
20180806,1_20180806_frames001346,0,1
20180806,1_20180806_frames001347,0,1
20180806,1_20180806_frames001348,0,1
20180806,1_20180806_frames001349,0,1
20180806,1_20180806_frames001350,0,1
20180806,1_20180806_frames001351,0,1
20180806,1_20180806_frames001352,0,1
20180806,1_20180806_frames001353,0,1
20180806,1_20180806_frames001354,0,1
20180806,1_20180806_frames001355,0,1
20180806,1_20180806_frames001356,0,1
20180806,1_20180806_frames001357,0,1
20180806,1_20180806_frames001358,0,1
20180806,1_20180806_frames001359,0,1
20180806,1_20180806_frames001360,0,1
20180806,1_20180806_frames001361,0,1
20180806,1_20180806_frames001362,0,1
20180806,1_20180806_frames001363,0,1
20180806,1_20180806_frames001364,0,1
20180806,1_20180806_frames001365,0,1
20180806,1_20180806_frames001366,0,1
20180806,1_20180806_frames001367,0,1
20180806,1_20180806_frames001368,0,1
20180806,1_20180806_frames001369,0,1
20180806,1_20180806_frames001371,1,1
20180806,1_20180806_frames001372,1,1
20180806,1_20180806_frames001373,1,1
20180806,1_20180806_frames001374,1,1
20180806,1_20180806_frames001375,1,1
20180806,1_20180806_frames001376,1,1
20180806,1_20180806_frames001377,1,1
20180806,1_20180806_frames001378,1,1
20180806,1_20180806_frames001379,1,1
20180806,1_20180806_frames001380,1,1
20180806,1_20180806_frames001381,1,1
20180806,1_20180806_frames001382,1,1
20180806,1_20180806_frames001383,1,1
20180806,1_20180806_frames001384,1,1
20180806,1_20180806_frames001385,1,1
20180806,1_20180806_frames001386,1,1
20180806,1_20180806_frames001387,1,1
20180806,1_20180806_frames001388,1,1
20180806,1_20180806_frames001389,1,1
20180806,1_20180806_frames001390,1,1
20180806,1_20180806_frames001391,1,1
20180806,1_20180806_frames001392,1,1
20180806,1_20180806_frames001393,1,1
20180806,1_20180806_frames001394,1,1
20180806,1_20180806_frames001395,1,1
20180806,1_20180806_frames001396,1,1
20180806,1_20180806_frames001397,1,1
20180806,1_20180806_frames001398,1,1
20180806,1_20180806_frames001399,1,1
20180806,1_20180806_frames001401,1,1
20180806,1_20180806_frames001402,1,1
20180806,1_20180806_frames001403,1,1
20180806,1_20180806_frames001404,1,1
20180806,1_20180806_frames001405,1,1
20180806,1_20180806_frames001406,1,1
20180806,1_20180806_frames001407,1,1
20180806,1_20180806_frames001408,1,1
20180806,1_20180806_frames001409,1,1
20180806,1_20180806_frames001410,1,1
20180806,1_20180806_frames001411,1,1
20180806,1_20180806_frames001412,1,1
20180806,1_20180806_frames001413,1,1
20180806,1_20180806_frames001414,1,1
20180806,1_20180806_frames001415,1,1
20180806,1_20180806_frames001416,1,1
20180806,1_20180806_frames001417,1,1
20180806,1_20180806_frames001418,1,1
20180806,1_20180806_frames001419,1,1
20180806,1_20180806_frames001420,1,1
20180806,1_20180806_frames001421,1,1
20180806,1_20180806_frames001422,1,1
20180806,1_20180806_frames001423,1,1
20180806,1_20180806_frames001424,1,1
20180806,1_20180806_frames001425,1,1
20180806,1_20180806_frames001426,1,1
20180806,1_20180806_frames001427,1,1
20180806,1_20180806_frames001428,1,1
20180806,1_20180806_frames001429,1,1
20180806,1_20180806_frames001430,0,1
20180806,1_20180806_frames001431,0,1
20180806,1_20180806_frames001432,0,1
20180806,1_20180806_frames001433,0,1
20180806,1_20180806_frames001434,0,1
20180806,1_20180806_frames001435,0,1
20180806,1_20180806_frames001436,0,1
20180806,1_20180806_frames001437,0,1
20180806,1_20180806_frames001438,0,1
20180806,1_20180806_frames001439,0,1
20180806,1_20180806_frames001440,0,1
20180806,1_20180806_frames001441,0,1
20180806,1_20180806_frames001442,0,1
20180806,1_20180806_frames001443,0,1
20180806,1_20180806_frames001444,0,1
20180806,1_20180806_frames001445,0,1
20180806,1_20180806_frames001446,0,1
20180806,1_20180806_frames001447,0,1
20180806,1_20180806_frames001448,0,1
20180806,1_20180806_frames001449,0,1
20180806,1_20180806_frames001450,0,1
20180806,1_20180806_frames001451,0,1
20180806,1_20180806_frames001452,0,1
20180806,1_20180806_frames001453,0,1
20180806,1_20180806_frames001454,0,1
20180806,1_20180806_frames001455,0,1
20180806,1_20180806_frames001456,0,1
20180806,1_20180806_frames001457,0,1
20180806,1_20180806_frames001458,0,1
20180806,1_20180806_frames001459,0,1
20180806,1_20180806_frames001461,1,1
20180806,1_20180806_frames001462,1,1
20180806,1_20180806_frames001463,1,1
20180806,1_20180806_frames001464,1,1
20180806,1_20180806_frames001465,1,1
20180806,1_20180806_frames001466,1,1
20180806,1_20180806_frames001467,1,1
20180806,1_20180806_frames001468,1,1
20180806,1_20180806_frames001469,1,1
20180806,1_20180806_frames001470,1,1
20180806,1_20180806_frames001471,1,1
20180806,1_20180806_frames001472,1,1
20180806,1_20180806_frames001473,1,1
20180806,1_20180806_frames001474,1,1
20180806,1_20180806_frames001475,1,1
20180806,1_20180806_frames001476,1,1
20180806,1_20180806_frames001477,1,1
20180806,1_20180806_frames001478,1,1
20180806,1_20180806_frames001479,1,1
20180806,1_20180806_frames001480,1,1
