video_id,video_path,image_path,action,person_id,x1,y1,w,h
38,38_20190119_frames003381,38_20190119_frames003397,rubbing_hands,4,285.012,62.9569,77.98399999999998,238.7741
38,38_20190119_frames003381,38_20190119_frames003398,rubbing_hands,1,188.678,53.3564,100.411,201.37159999999997
38,38_20190119_frames003381,38_20190119_frames003398,other_action,0,104.53299999999999,58.0985,108.41664028779999,195.36193165470002
38,38_20190119_frames003381,38_20190119_frames003398,rubbing_hands,4,289.437,58.9685,79.97999999999996,235.16449999999998
38,38_20190119_frames003381,38_20190119_frames003399,rubbing_hands,1,188.505,51.4898,100.00400000000002,203.9392
38,38_20190119_frames003381,38_20190119_frames003399,other_action,0,105.931,59.236000000000004,98.38554676259999,193.5050071942
38,38_20190119_frames003381,38_20190119_frames003399,rubbing_hands,4,295.5,61.1466,81.92400000000004,239.1774
38,38_20190119_frames003381,38_20190119_frames003400,rubbing_hands,1,191.767,51.7511,96.80099999999999,203.3139
38,38_20190119_frames003381,38_20190119_frames003400,other_action,0,105.27600000000001,60.6643,90.36699999999999,189.6717
38,38_20190119_frames003381,38_20190119_frames003400,rubbing_hands,4,294.048,61.4126,83.481,234.44240000000002
38,38_20190119_frames003401,38_20190119_frames003401,rubbing_hands,0,105.29799999999999,59.8784,88.70100000000004,190.5806
38,38_20190119_frames003401,38_20190119_frames003401,rubbing_hands,1,191.915,52.6192,95.96000000000001,203.57179999999997
38,38_20190119_frames003401,38_20190119_frames003401,rubbing_hands,4,296.955,60.3792,81.40199999999999,242.9788
38,38_20190119_frames003401,38_20190119_frames003402,rubbing_hands,1,189.351,51.4136,97.68400000000003,204.6804
38,38_20190119_frames003401,38_20190119_frames003402,rubbing_hands,0,105.32600000000001,60.0493,80.20899999999999,187.49169999999998
38,38_20190119_frames003401,38_20190119_frames003402,rubbing_hands,4,294.699,61.7641,83.58600000000001,232.85490000000004
38,38_20190119_frames003401,38_20190119_frames003403,rubbing_hands,1,190.84400000000002,51.8378,96.27099999999999,204.6352
38,38_20190119_frames003401,38_20190119_frames003403,rubbing_hands,0,104.584,59.6234,78.733,188.34259999999998
38,38_20190119_frames003401,38_20190119_frames003403,rubbing_hands,4,293.931,61.0814,84.74800000000005,241.3876
38,38_20190119_frames003401,38_20190119_frames003404,rubbing_hands,1,190.85,52.8089,96.88900000000004,203.5041
38,38_20190119_frames003401,38_20190119_frames003404,rubbing_hands,0,104.20299999999999,58.5318,79.004,190.2032
38,38_20190119_frames003401,38_20190119_frames003404,rubbing_hands,4,295.574,61.9855,81.37799999999999,232.03249999999997
38,38_20190119_frames003401,38_20190119_frames003405,rubbing_hands,1,190.765,52.4689,96.97000000000003,201.79410000000001
38,38_20190119_frames003401,38_20190119_frames003405,rubbing_hands,0,102.93299999999999,55.908,79.422,191.84499999999997
38,38_20190119_frames003401,38_20190119_frames003405,rubbing_hands,4,295.887,60.6617,81.707,233.58730000000003
38,38_20190119_frames003401,38_20190119_frames003406,rubbing_hands,1,190.69,52.568999999999996,98.42200000000003,201.341
38,38_20190119_frames003401,38_20190119_frames003406,rubbing_hands,0,103.22200000000001,60.4889,78.92899999999997,186.9671
38,38_20190119_frames003401,38_20190119_frames003406,rubbing_hands,4,296.575,60.4202,81.96900000000005,243.06180000000003
38,38_20190119_frames003401,38_20190119_frames003407,rubbing_hands,1,191.139,52.668,96.94,202.321
38,38_20190119_frames003401,38_20190119_frames003407,rubbing_hands,0,102.65299999999999,61.0413,79.912,186.7307
38,38_20190119_frames003401,38_20190119_frames003407,rubbing_hands,4,292.578,60.7608,78.60600000000005,238.6882
38,38_20190119_frames003401,38_20190119_frames003408,rubbing_hands,1,193.923,52.1651,98.64299999999997,205.02890000000002
38,38_20190119_frames003401,38_20190119_frames003408,rubbing_hands,0,103.292,59.873000000000005,79.26000000000002,187.606
38,38_20190119_frames003401,38_20190119_frames003408,rubbing_hands,4,291.478,62.4579,80.55899999999997,210.81509999999997
38,38_20190119_frames003401,38_20190119_frames003409,rubbing_hands,1,193.88299999999998,52.1529,98.755,203.35809999999998
38,38_20190119_frames003401,38_20190119_frames003409,rubbing_hands,0,103.59899999999999,60.8382,79.65199999999999,187.21380000000002
38,38_20190119_frames003401,38_20190119_frames003409,rubbing_hands,4,287.506,61.4997,76.52277697839997,216.4211633094
38,38_20190119_frames003401,38_20190119_frames003410,rubbing_hands,1,193.77900000000002,52.8028,94.131,198.8392
38,38_20190119_frames003401,38_20190119_frames003410,rubbing_hands,0,103.935,60.4846,80.47200000000001,187.7584
38,38_20190119_frames003401,38_20190119_frames003410,rubbing_hands,4,284.024,64.9429,70.101,186.78910000000002
38,38_20190119_frames003401,38_20190119_frames003411,rubbing_hands,1,192.701,50.8357,101.34100000000004,206.70329999999998
38,38_20190119_frames003401,38_20190119_frames003411,rubbing_hands,0,104.814,62.61,80.14500000000001,185.93400000000003
38,38_20190119_frames003401,38_20190119_frames003411,rubbing_hands,4,280.57553956830003,65.690647482,66.18705035979997,192.08633093529997
38,38_20190119_frames003401,38_20190119_frames003412,rubbing_hands,1,192.498,51.9154,94.68200000000002,204.8316
38,38_20190119_frames003401,38_20190119_frames003412,rubbing_hands,0,104.04700000000001,60.5811,81.03399999999998,187.29790000000003
38,38_20190119_frames003401,38_20190119_frames003412,rubbing_hands,4,285.10638297869997,64.695035461,77.30496453900003,192.9078014184
38,38_20190119_frames003401,38_20190119_frames003413,rubbing_hands,0,103.97,60.7228,80.94400000000002,187.41019999999997
38,38_20190119_frames003401,38_20190119_frames003413,rubbing_hands,1,192.928,51.6541,95.28199999999998,208.00289999999998
38,38_20190119_frames003401,38_20190119_frames003413,rubbing_hands,4,309.219858156,62.567375886499995,51.931220980700004,96.64845145159998
38,38_20190119_frames003401,38_20190119_frames003414,rubbing_hands,0,102.611,58.9595,78.96,189.7125
38,38_20190119_frames003401,38_20190119_frames003414,rubbing_hands,4,301.57099999999997,61.0698,53.065999999999974,121.4782
38,38_20190119_frames003401,38_20190119_frames003414,rubbing_hands,1,190.229,50.6732,71.57899999999998,132.3338
38,38_20190119_frames003401,38_20190119_frames003415,rubbing_hands,1,192.953,50.2636,92.51199999999997,200.6874
38,38_20190119_frames003401,38_20190119_frames003415,rubbing_hands,0,100.186,56.0069,81.108,192.6341
38,38_20190119_frames003401,38_20190119_frames003415,rubbing_hands,4,286.3309352518,64.2517985612,56.834532374100036,122.30215827330001
38,38_20190119_frames003401,38_20190119_frames003416,rubbing_hands,1,192.232,50.9925,93.852,204.47650000000002
38,38_20190119_frames003401,38_20190119_frames003416,rubbing_hands,0,101.348,55.6828,79.99,192.9622
38,38_20190119_frames003401,38_20190119_frames003416,rubbing_hands,4,282.2695035461,61.1489361702,71.50649645390001,187.50906382979997
38,38_20190119_frames003401,38_20190119_frames003417,rubbing_hands,1,190.40900000000002,50.4,96.69399999999999,205.66400000000002
38,38_20190119_frames003401,38_20190119_frames003417,rubbing_hands,4,285.316,59.4107,69.09300000000002,206.66529999999997
38,38_20190119_frames003401,38_20190119_frames003417,rubbing_hands,0,102.48700000000001,59.2798,80.61099999999998,188.7712
38,38_20190119_frames003401,38_20190119_frames003418,rubbing_hands,1,191.729,50.7339,94.97,204.6331
38,38_20190119_frames003401,38_20190119_frames003418,rubbing_hands,0,102.32799999999999,60.707,80.75900000000003,186.989
38,38_20190119_frames003401,38_20190119_frames003418,rubbing_hands,4,285.154,60.7401,73.291,245.3829
38,38_20190119_frames003401,38_20190119_frames003419,rubbing_hands,1,191.269,50.7252,94.75999999999999,204.8978
38,38_20190119_frames003401,38_20190119_frames003419,rubbing_hands,4,284.695,60.7516,73.54300000000006,242.3634
38,38_20190119_frames003401,38_20190119_frames003419,rubbing_hands,0,102.476,59.455,80.661,188.70999999999998
38,38_20190119_frames003401,38_20190119_frames003420,rubbing_hands,4,285.055,60.1807,72.59300000000002,244.0573
38,38_20190119_frames003401,38_20190119_frames003420,rubbing_hands,1,191.817,50.375,94.32499999999999,205.89999999999998
38,38_20190119_frames003401,38_20190119_frames003420,rubbing_hands,0,102.166,61.1827,80.88600000000002,186.89929999999998
38,38_20190119_frames003401,38_20190119_frames003421,rubbing_hands,4,285.442,60.9982,72.60499999999996,240.42880000000002
38,38_20190119_frames003401,38_20190119_frames003421,rubbing_hands,1,191.77900000000002,49.8475,95.124,205.78349999999998
38,38_20190119_frames003401,38_20190119_frames003421,rubbing_hands,0,102.31700000000001,61.196999999999996,80.93799999999999,187.02700000000002
38,38_20190119_frames003401,38_20190119_frames003422,rubbing_hands,1,191.843,50.5961,94.17699999999999,204.4879
38,38_20190119_frames003401,38_20190119_frames003422,rubbing_hands,4,285.028,59.7096,72.88999999999999,245.1684
38,38_20190119_frames003401,38_20190119_frames003422,rubbing_hands,0,102.54799999999999,60.635,81.45,187.38500000000002
38,38_20190119_frames003401,38_20190119_frames003423,rubbing_hands,1,192.37599999999998,50.427,93.68800000000005,205.453
38,38_20190119_frames003401,38_20190119_frames003423,rubbing_hands,0,102.007,59.2445,82.77099999999999,188.9235
38,38_20190119_frames003401,38_20190119_frames003423,rubbing_hands,4,285.393,60.364,73.13000000000005,244.367
38,38_20190119_frames003401,38_20190119_frames003424,rubbing_hands,1,191.375,50.5683,95.166,205.67070000000004
38,38_20190119_frames003401,38_20190119_frames003424,rubbing_hands,0,102.756,59.5389,81.952,187.90409999999997
38,38_20190119_frames003401,38_20190119_frames003424,rubbing_hands,4,285.139,59.3178,73.60900000000004,245.9052
38,38_20190119_frames003401,38_20190119_frames003425,rubbing_hands,1,191.308,50.5439,95.036,205.86309999999997
38,38_20190119_frames003401,38_20190119_frames003425,rubbing_hands,0,103.141,59.7856,81.23300000000002,187.75239999999997
38,38_20190119_frames003401,38_20190119_frames003425,rubbing_hands,4,285.10200000000003,59.5124,75.10999999999996,245.3746
38,38_20190119_frames003401,38_20190119_frames003426,rubbing_hands,1,193.502,50.9818,93.06200000000001,205.56220000000005
38,38_20190119_frames003401,38_20190119_frames003426,rubbing_hands,4,285.816,60.1377,74.00099999999998,241.6773
38,38_20190119_frames003401,38_20190119_frames003426,rubbing_hands,0,102.917,61.6597,80.94200000000001,186.08030000000002
38,38_20190119_frames003401,38_20190119_frames003427,rubbing_hands,1,192.574,50.7511,93.97800000000001,205.5319
38,38_20190119_frames003401,38_20190119_frames003427,rubbing_hands,0,101.90299999999999,54.0626,82.07400000000001,195.7444
38,38_20190119_frames003401,38_20190119_frames003427,rubbing_hands,4,285.503,60.8025,75.96500000000003,240.8415
38,38_20190119_frames003401,38_20190119_frames003428,rubbing_hands,1,190.38,50.7638,96.74700000000001,205.1202
38,38_20190119_frames003401,38_20190119_frames003428,rubbing_hands,0,103.39299999999999,60.7502,81.26100000000004,186.66979999999998
38,38_20190119_frames003401,38_20190119_frames003428,rubbing_hands,4,285.494,60.7705,76.26199999999994,240.1745
38,38_20190119_frames003401,38_20190119_frames003429,rubbing_hands,1,190.755,52.2016,96.02199999999999,203.5704
38,38_20190119_frames003401,38_20190119_frames003429,rubbing_hands,0,103.45,62.2556,81.444,185.31939999999997
38,38_20190119_frames003401,38_20190119_frames003429,rubbing_hands,4,285.638,58.2079,75.94000000000005,236.2541
38,38_20190119_frames003401,38_20190119_frames003430,rubbing_hands,1,189.737,51.7251,98.31500000000003,204.80489999999998
38,38_20190119_frames003401,38_20190119_frames003430,rubbing_hands,0,106.021,64.2564,78.38199999999999,184.67760000000004
38,38_20190119_frames003401,38_20190119_frames003430,rubbing_hands,4,285.657,61.5146,77.24200000000002,238.2734
38,38_20190119_frames003401,38_20190119_frames003431,rubbing_hands,1,191.06,52.0306,97.44400000000002,204.4294
38,38_20190119_frames003401,38_20190119_frames003431,rubbing_hands,0,107.14200000000001,64.4886,83.24499999999999,183.5974
38,38_20190119_frames003401,38_20190119_frames003431,rubbing_hands,4,286.176,62.1699,77.24800000000005,232.57410000000004
38,38_20190119_frames003401,38_20190119_frames003432,rubbing_hands,1,191.23,52.6676,96.74900000000005,202.8584
38,38_20190119_frames003401,38_20190119_frames003432,rubbing_hands,0,107.76100000000001,62.0544,83.956,187.5226
38,38_20190119_frames003401,38_20190119_frames003432,rubbing_hands,4,286.01099999999997,60.0877,70.805,200.4223
38,38_20190119_frames003401,38_20190119_frames003433,rubbing_hands,1,190.452,52.613,100.36399999999998,201.484
38,38_20190119_frames003401,38_20190119_frames003433,rubbing_hands,0,106.561,60.0963,88.25699999999998,189.16770000000002
38,38_20190119_frames003401,38_20190119_frames003433,rubbing_hands,4,291.3669064748,63.5323741007,64.74820143890003,180.5755395684
38,38_20190119_frames003544,38_20190119_frames003544,rubbing_hands,3,560.2836879433,65.4042553191,78.82331205669993,375.2407446809
38,38_20190119_frames003544,38_20190119_frames003544,rubbing_hands,2,155.3225467626,74.04680503600001,146.6774532374,404.953194964
38,38_20190119_frames003544,38_20190119_frames003544,other_action,4,284.58099999999996,60.2603,76.20700000000005,238.51069999999996
38,38_20190119_frames003544,38_20190119_frames003544,rubbing_hands,1,171.6312056738,54.056737588699995,81.56028368789998,138.2978723404
38,38_20190119_frames003544,38_20190119_frames003545,rubbing_hands,3,559.724,69.4196,79.5329999999999,375.6144
38,38_20190119_frames003544,38_20190119_frames003545,rubbing_hands,2,123.0957913669,75.9139467626,154.90420863309998,403.0860532374
38,38_20190119_frames003544,38_20190119_frames003545,other_action,4,278.293,61.5316,84.19399999999996,250.5354
38,38_20190119_frames003544,38_20190119_frames003545,rubbing_hands,1,170.2127659574,52.638297872299994,100.0,127.6595744681
38,38_20190119_frames003544,38_20190119_frames003546,rubbing_hands,3,560.4316546763,65.690647482,78.49134532369999,377.79135251799994
38,38_20190119_frames003544,38_20190119_frames003546,rubbing_hands,2,72.3321647482,80.2759618705,185.6678352518,398.7240381295
38,38_20190119_frames003544,38_20190119_frames003546,other_action,4,275.267,64.5275,86.33499999999998,234.2485
38,38_20190119_frames003544,38_20190119_frames003546,rubbing_hands,1,195.25599999999997,50.2263,73.53832624110004,195.3197992908
38,38_20190119_frames003544,38_20190119_frames003547,rubbing_hands,3,558.1560283688,63.985815602799995,81.35197163120006,382.1561843972
38,38_20190119_frames003544,38_20190119_frames003547,other_action,4,276.17900000000003,61.4447,85.66999999999996,238.3983
38,38_20190119_frames003544,38_20190119_frames003547,rubbing_hands,2,26.8457,71.0277,203.1543,407.9723
38,38_20190119_frames003544,38_20190119_frames003547,rubbing_hands,1,175.011,55.518,91.80600000000001,193.5
38,38_20190119_frames003544,38_20190119_frames003548,rubbing_hands,1,170.993,51.1103,96.31100000000004,201.0227
38,38_20190119_frames003544,38_20190119_frames003548,rubbing_hands,2,10.959351222999999,77.5261309353,203.4291379856,399.6753079136
38,38_20190119_frames003544,38_20190119_frames003548,rubbing_hands,3,558.2769999999999,73.1886,81.04000000000008,371.6394
38,38_20190119_frames003544,38_20190119_frames003548,other_action,4,276.496,60.6032,85.56200000000007,240.61879999999996
38,38_20190119_frames003544,38_20190119_frames003549,rubbing_hands,2,-1.0080471439,75.8716258993,202.0080471439,403.1283741007
38,38_20190119_frames003544,38_20190119_frames003549,rubbing_hands,1,169.032,53.0149,99.91899999999995,202.1311
38,38_20190119_frames003544,38_20190119_frames003549,rubbing_hands,3,560.3252198582,70.5642609929,79.65600000000006,370.3202
38,38_20190119_frames003544,38_20190119_frames003549,other_action,4,276.596,61.5622,85.868,238.03580000000002
38,38_20190119_frames003544,38_20190119_frames003550,rubbing_hands,2,0.0,73.9956,194.0,405.00440000000003
38,38_20190119_frames003544,38_20190119_frames003550,rubbing_hands,1,168.25799999999998,47.2737,98.37100000000004,205.6993
38,38_20190119_frames003544,38_20190119_frames003550,rubbing_hands,3,559.5744680851,70.3687943262,79.42553191490003,373.63120567379997
38,38_20190119_frames003544,38_20190119_frames003550,other_action,4,276.73,61.5392,85.84300000000002,239.35179999999997
38,38_20190119_frames003544,38_20190119_frames003551,rubbing_hands,2,-1.121151223,74.2198395683,190.121151223,404.7801604317
38,38_20190119_frames003544,38_20190119_frames003551,rubbing_hands,1,169.94400000000002,48.8091,97.40100000000001,203.47490000000002
38,38_20190119_frames003544,38_20190119_frames003551,other_action,4,276.622,62.2113,86.01799999999997,235.89370000000002
38,38_20190119_frames003544,38_20190119_frames003551,rubbing_hands,3,558.8652482269999,68.2411347518,81.64297163120011,377.39510638300004
38,38_20190119_frames003544,38_20190119_frames003552,rubbing_hands,2,2.13381,77.6323,193.86619,401.3677
38,38_20190119_frames003544,38_20190119_frames003552,rubbing_hands,1,171.36900000000003,49.56100000000001,95.81,206.04
38,38_20190119_frames003544,38_20190119_frames003552,rubbing_hands,3,560.2836879433,68.9503546099,79.15531205669993,374.2136453901
38,38_20190119_frames003544,38_20190119_frames003552,other_action,4,276.366,62.2952,86.17700000000002,237.9908
38,38_20190119_frames003544,38_20190119_frames003553,rubbing_hands,2,6.4437309353,80.1986489209,186.00459999999998,398.37019999999995
38,38_20190119_frames003544,38_20190119_frames003553,rubbing_hands,1,171.18599999999998,48.9387,97.221,200.85629999999998
38,38_20190119_frames003544,38_20190119_frames003553,rubbing_hands,3,563.448,68.1022,74.88600000000008,375.6068
38,38_20190119_frames003544,38_20190119_frames003553,other_action,4,276.244,62.2747,85.87199999999996,238.62830000000002
38,38_20190119_frames003544,38_20190119_frames003554,rubbing_hands,2,18.4191,78.3721,195.55790000000002,398.5679
38,38_20190119_frames003544,38_20190119_frames003554,rubbing_hands,1,169.08700000000002,48.3036,98.167,202.65339999999998
38,38_20190119_frames003544,38_20190119_frames003554,rubbing_hands,3,562.578,66.7925,75.50100000000009,378.3375
38,38_20190119_frames003544,38_20190119_frames003554,other_action,4,276.087,61.3613,85.40700000000004,238.3907
38,38_20190119_frames003544,38_20190119_frames003555,rubbing_hands,1,170.791,46.7154,95.25800000000004,207.32959999999997
38,38_20190119_frames003544,38_20190119_frames003555,rubbing_hands,2,19.9979,89.56700000000001,208.00209999999998,389.433
38,38_20190119_frames003544,38_20190119_frames003555,rubbing_hands,3,562.519,65.8509,75.93200000000002,380.4421
38,38_20190119_frames003544,38_20190119_frames003555,other_action,4,275.939,61.9134,86.05299999999994,239.78459999999998
38,38_20190119_frames003544,38_20190119_frames003556,rubbing_hands,1,171.209,47.8214,94.21600000000001,207.00060000000002
38,38_20190119_frames003544,38_20190119_frames003556,rubbing_hands,3,561.706,72.3301,76.40899999999999,375.49089999999995
38,38_20190119_frames003544,38_20190119_frames003556,rubbing_hands,2,15.4713,81.8477,199.52870000000001,397.15229999999997
38,38_20190119_frames003544,38_20190119_frames003556,other_action,4,275.964,61.614,85.92000000000002,238.85299999999998
38,38_20190119_frames003544,38_20190119_frames003557,rubbing_hands,1,175.287,49.2127,89.76899999999998,207.1723
38,38_20190119_frames003544,38_20190119_frames003557,rubbing_hands,2,25.6433,84.8525198582,198.3407,393.2487
38,38_20190119_frames003544,38_20190119_frames003557,other_action,4,275.735,61.3568,86.44599999999997,237.23420000000002
38,38_20190119_frames003544,38_20190119_frames003557,rubbing_hands,3,557.697,74.9591,81.75300000000004,369.5019
38,38_20190119_frames003544,38_20190119_frames003558,rubbing_hands,1,177.30700000000002,48.2896,90.93099999999998,210.5374
38,38_20190119_frames003544,38_20190119_frames003558,rubbing_hands,3,559.96,73.9884,79.44399999999996,375.6706
38,38_20190119_frames003544,38_20190119_frames003558,rubbing_hands,2,34.3272755396,85.4360820144,188.6727244604,393.5639179856
38,38_20190119_frames003544,38_20190119_frames003558,other_action,4,276.536,61.7872,85.69900000000001,237.66680000000002
38,38_20190119_frames003544,38_20190119_frames003559,rubbing_hands,2,33.2692,88.4517,188.1748,389.5663
38,38_20190119_frames003544,38_20190119_frames003559,rubbing_hands,1,174.315,49.2232,90.83499999999998,201.65580000000003
38,38_20190119_frames003544,38_20190119_frames003559,rubbing_hands,3,551.357,72.9615,88.34000000000003,372.40650000000005
38,38_20190119_frames003544,38_20190119_frames003559,other_action,4,276.607,62.3546,86.452,237.35139999999996
38,38_20190119_frames003544,38_20190119_frames003560,rubbing_hands,1,173.957,48.7353,91.80899999999997,204.33870000000002
38,38_20190119_frames003544,38_20190119_frames003560,rubbing_hands,2,34.3496,82.6826,177.6644,395.3584
38,38_20190119_frames003544,38_20190119_frames003560,rubbing_hands,3,556.7375886525,71.7872340426,83.16941134749993,370.8267659574
38,38_20190119_frames003544,38_20190119_frames003560,other_action,4,276.653,62.0034,86.56099999999998,236.54060000000004
38,38_20190119_frames003544,38_20190119_frames003561,rubbing_hands,1,172.455,49.3452,93.662,202.99880000000002
38,38_20190119_frames003544,38_20190119_frames003561,rubbing_hands,3,558.1560283688,69.6595744681,81.84397163120002,380.4414255319
38,38_20190119_frames003544,38_20190119_frames003561,rubbing_hands,2,27.7872,76.7211,184.21280000000002,402.2789
38,38_20190119_frames003544,38_20190119_frames003561,other_action,4,276.639,62.0716,86.61500000000001,237.5244
38,38_20190119_frames003544,38_20190119_frames003562,rubbing_hands,1,170.486,48.4303,95.88,211.1207
38,38_20190119_frames003544,38_20190119_frames003562,rubbing_hands,2,27.7686,76.3811,175.2314,402.6189
38,38_20190119_frames003544,38_20190119_frames003562,rubbing_hands,3,558.437,69.0352,81.50599999999997,381.13480000000004
38,38_20190119_frames003544,38_20190119_frames003562,other_action,4,279.437,61.4374,84.70399999999995,253.1176
38,38_20190119_frames003544,38_20190119_frames003563,rubbing_hands,1,169.852,49.2759,96.30100000000002,213.00109999999998
38,38_20190119_frames003544,38_20190119_frames003563,rubbing_hands,2,19.2053,73.0891,173.8477,402.92689999999993
38,38_20190119_frames003544,38_20190119_frames003563,other_action,4,276.487,64.5717,85.82999999999993,230.4253
38,38_20190119_frames003544,38_20190119_frames003563,rubbing_hands,3,557.886,72.6773,81.53600000000006,373.3507
38,38_20190119_frames003544,38_20190119_frames003564,rubbing_hands,1,170.639,49.5322,95.32799999999997,208.76480000000004
38,38_20190119_frames003544,38_20190119_frames003564,rubbing_hands,3,562.779,65.4557,75.15300000000002,377.3833
38,38_20190119_frames003544,38_20190119_frames003564,rubbing_hands,2,17.5588,69.3276,172.59820000000002,405.1434
38,38_20190119_frames003544,38_20190119_frames003564,other_action,4,276.695,61.8028,86.529,237.42020000000002
38,38_20190119_frames003544,38_20190119_frames003565,rubbing_hands,2,17.4197,64.3892,199.5803,414.6108
38,38_20190119_frames003544,38_20190119_frames003565,rubbing_hands,1,170.226,49.1,96.41699999999997,208.64900000000003
38,38_20190119_frames003544,38_20190119_frames003565,rubbing_hands,3,557.4468085106,68.9503546099,81.55319148939998,377.0496453901
38,38_20190119_frames003544,38_20190119_frames003565,other_action,4,276.431,61.7701,87.05700000000007,237.0899
38,38_20190119_frames003544,38_20190119_frames003566,rubbing_hands,2,23.0781,70.1476,201.9219,408.8524
38,38_20190119_frames003544,38_20190119_frames003566,rubbing_hands,1,170.588,49.8039,96.28400000000002,200.5511
38,38_20190119_frames003544,38_20190119_frames003566,rubbing_hands,3,561.6469999999999,75.4515,78.07200000000012,365.9795
38,38_20190119_frames003544,38_20190119_frames003566,other_action,4,278.921,61.1431,84.61700000000002,252.03590000000003
38,38_20190119_frames003544,38_20190119_frames003567,rubbing_hands,2,21.2788755396,72.7886604317,219.728318705,404.4127784172
38,38_20190119_frames003544,38_20190119_frames003567,rubbing_hands,3,562.4113475176999,69.6595744681,77.57865248230007,373.4404255319
38,38_20190119_frames003544,38_20190119_frames003567,rubbing_hands,1,170.74400000000003,50.6064,95.88099999999997,207.54859999999996
38,38_20190119_frames003544,38_20190119_frames003567,other_action,4,276.52,61.0639,86.61599999999999,237.3501
38,38_20190119_frames003544,38_20190119_frames003568,rubbing_hands,2,21.7358266187,71.0713892086,198.19989999999999,411.4031
38,38_20190119_frames003544,38_20190119_frames003568,rubbing_hands,1,170.828,51.0206,95.90200000000002,207.0774
38,38_20190119_frames003544,38_20190119_frames003568,rubbing_hands,3,557.215,72.3076,82.68599999999992,372.5674
38,38_20190119_frames003544,38_20190119_frames003568,other_action,4,276.58099999999996,64.3704,85.85900000000004,231.6076
38,38_20190119_frames003544,38_20190119_frames003569,rubbing_hands,2,21.791999999999998,73.51073597119999,199.790733813,406.56840071939996
38,38_20190119_frames003544,38_20190119_frames003569,rubbing_hands,1,171.43200000000002,51.5499,95.618,203.8441
38,38_20190119_frames003544,38_20190119_frames003569,rubbing_hands,3,563.1205673759,71.07801418439999,76.30343262409997,371.04398581559997
38,38_20190119_frames003544,38_20190119_frames003569,other_action,4,276.262,64.2269,85.88999999999999,229.92109999999997
38,38_20190119_frames003544,38_20190119_frames003570,rubbing_hands,2,23.4042553191,73.2056737589,178.5957446809,405.7943262411
38,38_20190119_frames003544,38_20190119_frames003570,rubbing_hands,1,172.93599999999998,51.8297,94.95400000000001,201.4913
38,38_20190119_frames003544,38_20190119_frames003570,rubbing_hands,3,559.102,69.0124,80.62,376.6726
38,38_20190119_frames003544,38_20190119_frames003570,other_action,4,279.199,61.8598,84.69799999999998,249.9452
38,38_20190119_frames003544,38_20190119_frames003571,rubbing_hands,1,173.08599999999998,50.523,95.27100000000004,203.584
38,38_20190119_frames003544,38_20190119_frames003571,rubbing_hands,2,33.0700244604,74.47206690649999,169.9299755396,404.5279330935
38,38_20190119_frames003544,38_20190119_frames003571,rubbing_hands,3,560.345,62.0868,79.65499999999997,387.6442
38,38_20190119_frames003544,38_20190119_frames003571,other_action,4,276.436,65.4482,87.411,233.1368
38,38_20190119_frames003544,38_20190119_frames003572,rubbing_hands,1,174.863,48.285,96.52100000000002,205.82500000000002
38,38_20190119_frames003544,38_20190119_frames003572,rubbing_hands,3,561.269,62.1679,78.46799999999996,385.5671
38,38_20190119_frames003544,38_20190119_frames003572,rubbing_hands,2,52.8836755396,75.6159690647,174.58089999999999,406.58470000000005
38,38_20190119_frames003544,38_20190119_frames003572,other_action,4,278.652,61.2181,85.22800000000001,251.1019
38,38_20190119_frames003544,38_20190119_frames003573,rubbing_hands,2,79.4374,82.78247338130001,178.5626,396.2175266187
38,38_20190119_frames003544,38_20190119_frames003573,rubbing_hands,3,558.1560283688,63.2765957447,81.83097163119999,383.03140425530006
38,38_20190119_frames003544,38_20190119_frames003573,rubbing_hands,1,191.783,46.4199,79.72900000000001,203.1311
38,38_20190119_frames003544,38_20190119_frames003573,other_action,4,276.319,62.3421,87.356,236.8259
38,38_20190119_frames003589,38_20190119_frames003589,rubbing_hands,3,497.1631205674,71.07801418439999,141.85587943260003,400.7729858156
38,38_20190119_frames003589,38_20190119_frames003589,rubbing_hands,1,170.768,50.4986,95.24799999999996,205.73540000000003
38,38_20190119_frames003589,38_20190119_frames003589,other_action,2,275.619,110.531,230.39699999999993,366.427
38,38_20190119_frames003589,38_20190119_frames003589,other_action,0,88.6864,42.2965,95.76459999999999,208.9125
38,38_20190119_frames003589,38_20190119_frames003589,other_action,4,298.5815602837,59.7304964539,69.7734397163,190.5475035461
38,38_20190119_frames003589,38_20190119_frames003590,other_action,2,237.70981294959998,98.5599741007,215.52759712230002,384.1162848921
38,38_20190119_frames003589,38_20190119_frames003590,rubbing_hands,3,479.43262411349997,70.3687943262,160.3713758865,403.0582056738
38,38_20190119_frames003589,38_20190119_frames003590,rubbing_hands,1,169.548,44.997,97.82788652480002,202.6767588652
38,38_20190119_frames003589,38_20190119_frames003590,other_action,0,86.0056,47.8632,102.43340000000002,202.4608
38,38_20190119_frames003589,38_20190119_frames003590,other_action,4,320.56737588650003,59.7304964539,42.55319148939992,46.80851063829999
38,38_20190119_frames003589,38_20190119_frames003591,rubbing_hands,3,480.8510638298,73.2056737589,158.48593617019998,402.22232624110006
38,38_20190119_frames003589,38_20190119_frames003591,other_action,2,190.5502733813,94.3346431655,249.7374964029,388.0610402877
38,38_20190119_frames003589,38_20190119_frames003591,rubbing_hands,1,168.08510638299998,49.0921985816,97.63589361700002,193.4728014184
